punct_id,time_id ,airline_id,airport_id ,ratings_id,area_id,num_of_flights,num_of_flights_cancelled,avg_early_on_time_flights,avg_cancelled_flights,total_minutes_delayed,min_delays_minutes,max_delays_minutes,avg_delays_minutes
AP7142,202401,AL118,ABZ,RT04,SC01,0,144,34.99,0.00,47.55,6.51,30.88,15.85
AP7143,202401,AL194,ABZ,RT04,SC01,15,34,18.37,30.61,6.00,6.00,6.00,6.00
AP7144,202401,AL195,ABZ,RT04,SC01,0,226,25.11,0.00,20.86,20.86,20.86,20.86
AP7145,202401,AL203,ABZ,RT04,SC01,130,751,21.13,9.93,361.85,0.00,48.26,19.04
AP7146,202401,AL248,ABZ,RT03,SC01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7147,202401,AL251,ABZ,RT03,SC01,8,62,2.86,3.81,33.06,0.00,33.06,11.02
AP7148,202401,AL296,ABZ,RT03,SC01,0,18,11.11,0.00,12.67,12.67,12.67,12.67
AP7149,202401,AL324,ABZ,RT04,SC01,11,174,41.10,6.13,22.50,11.22,11.28,11.25
AP7150,202401,AL326,ABZ,RT04,SC01,0,18,22.22,0.00,68.11,68.11,68.11,68.11
AP7151,202401,AL008,BHD,RT04,NI01,94,35,10.85,69.01,64.68,0.00,24.50,4.62
AP7152,202401,AL071,BHD,RT03,NI01,3,93,50.00,3.13,7.62,7.62,7.62,7.62
AP7153,202401,AL083,BHD,RT04,NI01,12,316,15.34,1.23,149.87,7.87,120.00,49.96
AP7154,202401,AL118,BHD,RT04,NI01,7,355,38.21,7.21,54.81,1.17,20.50,6.85
AP7155,202401,AL124,BHD,RT04,NI01,7,0,0.00,100.00,0.00,0.00,0.00,0.00
AP7156,202401,AL125,BHD,RT04,NI01,36,1098,40.54,2.07,459.56,6.71,269.00,35.35
AP7157,202401,AL149,BHD,RT03,NI01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7158,202401,AL194,BHD,RT04,NI01,7,46,22.64,13.21,20.63,20.63,20.63,20.63
AP7159,202401,AL203,BHD,RT04,NI01,7,59,20.42,5.14,67.98,0.00,49.19,16.99
AP7160,202401,AL206,BHD,RT03,NI01,0,26,26.92,0.00,11.58,11.58,11.58,11.58
AP7161,202401,AL008,BFS,RT03,NI02,0,1,0.00,0.00,8.00,8.00,8.00,8.00
AP7162,202401,AL039,BFS,RT03,NI02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7163,202401,AL066,BFS,RT04,NI02,0,2,0.00,0.00,15.50,15.50,15.50,15.50
AP7164,202401,AL083,BFS,RT03,NI02,0,1,0.00,0.00,7.00,7.00,7.00,7.00
AP7165,202401,AL116,BFS,RT04,NI02,0,26,42.31,0.00,24.08,24.08,24.08,24.08
AP7166,202401,AL117,BFS,RT03,NI02,0,8,37.50,0.00,10.00,10.00,10.00,10.00
AP7167,202401,AL118,BFS,RT03,NI02,14,1990,46.18,0.65,223.53,1.00,21.60,8.94
AP7168,202401,AL124,BFS,RT03,NI02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7169,202401,AL125,BFS,RT04,NI02,0,1,0.00,0.00,16.00,16.00,16.00,16.00
AP7170,202401,AL127,BFS,RT04,NI02,0,2,0.00,0.00,201.00,201.00,201.00,201.00
AP7171,202401,AL183,BFS,RT03,NI02,0,156,25.51,0.00,99.89,0.00,15.88,7.68
AP7172,202401,AL195,BFS,RT04,NI02,0,1,0.00,0.00,21.00,21.00,21.00,21.00
AP7173,202401,AL204,BFS,RT03,NI02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7174,202401,AL248,BFS,RT04,NI02,0,160,24.54,0.00,184.59,0.00,37.17,15.38
AP7175,202401,AL250,BFS,RT03,NI02,0,424,55.11,0.00,107.28,1.38,30.81,10.73
AP7176,202401,AL271,BFS,RT03,NI02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7177,202401,AL296,BFS,RT03,NI02,0,1,0.00,0.00,33.00,0.00,33.00,11.00
AP7178,202401,AL007,BHX,RT04,WM01,0,4,25.00,0.00,21.50,21.50,21.50,21.50
AP7179,202401,AL008,BHX,RT03,WM01,2,128,23.85,0.77,5.22,0.00,5.22,2.61
AP7180,202401,AL032,BHX,RT03,WM01,3,171,40.80,1.72,13.46,13.46,13.46,13.46
AP7181,202401,AL035,BHX,RT04,WM01,0,52,25.00,0.00,128.38,35.04,93.35,64.19
AP7182,202401,AL049,BHX,RT03,WM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7183,202401,AL064,BHX,RT04,WM01,2,60,30.65,3.23,25.37,25.37,25.37,25.37
AP7184,202401,AL066,BHX,RT03,WM01,0,5,10.00,0.00,7.80,0.00,7.80,3.90
AP7185,202401,AL079,BHX,RT02,WM01,0,48,58.33,0.00,2.17,2.17,2.17,2.17
AP7186,202401,AL083,BHX,RT04,WM01,0,2,0.00,0.00,50.00,10.00,40.00,25.00
AP7187,202401,AL084,BHX,RT03,WM01,0,48,41.67,0.00,8.90,8.90,8.90,8.90
AP7188,202401,AL116,BHX,RT03,WM01,4,122,40.88,2.19,43.28,2.75,13.06,8.66
AP7189,202401,AL117,BHX,RT03,WM01,2,126,29.69,1.56,13.14,13.14,13.14,13.14
AP7190,202401,AL118,BHX,RT03,WM01,6,434,26.88,1.39,83.33,0.00,23.36,9.26
AP7191,202401,AL126,BHX,RT04,WM01,0,124,16.94,0.00,18.24,18.24,18.24,18.24
AP7192,202401,AL127,BHX,RT04,WM01,0,3,0.00,0.00,40.67,40.67,40.67,40.67
AP7193,202401,AL130,BHX,RT03,WM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7194,202401,AL135,BHX,RT04,WM01,8,56,34.38,12.50,10.96,10.96,10.96,10.96
AP7195,202401,AL149,BHX,RT03,WM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7196,202401,AL183,BHX,RT03,WM01,0,577,42.50,0.00,342.81,0.00,84.00,11.82
AP7197,202401,AL194,BHX,RT04,WM01,16,242,23.26,6.20,21.57,21.57,21.57,21.57
AP7198,202401,AL203,BHX,RT04,WM01,9,160,30.43,4.45,50.03,6.65,26.13,16.68
AP7199,202401,AL206,BHX,RT03,WM01,7,197,27.16,3.01,26.70,13.33,13.37,13.35
AP7200,202401,AL221,BHX,RT04,WM01,0,1,0.00,0.00,24.00,24.00,24.00,24.00
AP7201,202401,AL234,BHX,RT03,WM01,0,28,32.14,0.00,9.86,9.86,9.86,9.86
AP7202,202401,AL241,BHX,RT03,WM01,0,62,16.94,0.00,8.74,0.00,8.74,4.37
AP7203,202401,AL248,BHX,RT03,WM01,4,1250,28.17,0.03,501.73,0.00,55.00,9.84
AP7204,202401,AL250,BHX,RT03,WM01,0,1,0.00,0.00,1.00,1.00,1.00,1.00
AP7205,202401,AL251,BHX,RT04,WM01,2,24,19.23,7.69,17.25,17.25,17.25,17.25
AP7206,202401,AL253,BHX,RT04,WM01,0,26,30.77,0.00,15.46,15.46,15.46,15.46
AP7207,202401,AL270,BHX,RT04,WM01,38,378,36.99,8.34,33.29,15.43,17.87,16.65
AP7208,202401,AL274,BHX,RT04,WM01,0,12,8.33,0.00,17.25,17.25,17.25,17.25
AP7209,202401,AL279,BHX,RT04,WM01,2,40,26.19,4.76,15.23,15.23,15.23,15.23
AP7210,202401,AL287,BHX,RT03,WM01,0,124,9.27,0.00,16.27,0.00,16.27,8.14
AP7211,202401,AL290,BHX,RT03,WM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7212,202401,AL296,BHX,RT04,WM01,0,379,17.82,0.00,540.84,0.00,63.13,20.80
AP7213,202401,AL318,BHX,RT03,WM01,0,34,23.53,0.00,12.94,0.00,12.94,6.47
AP7214,202401,AL326,BHX,RT03,WM01,0,98,22.90,0.00,36.77,0.00,15.10,5.25
AP7215,202401,AL327,BHX,RT03,WM01,0,87,16.85,0.00,35.04,5.13,20.80,11.68
AP7216,202401,AL328,BHX,RT03,WM01,0,1,0.00,0.00,8.00,8.00,8.00,8.00
AP7217,202401,AL079,BOH,RT03,SW01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7218,202401,AL117,BOH,RT02,SW01,0,12,66.67,0.00,3.00,3.00,3.00,3.00
AP7219,202401,AL118,BOH,RT04,SW01,0,44,31.82,0.00,18.20,18.20,18.20,18.20
AP7220,202401,AL127,BOH,RT03,SW01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7221,202401,AL203,BOH,RT03,SW01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7222,202401,AL248,BOH,RT03,SW01,0,182,35.27,0.00,71.49,0.00,21.71,6.50
AP7223,202401,AL250,BOH,RT04,SW01,0,27,25.93,0.00,27.93,27.93,27.93,27.93
AP7224,202401,AL296,BOH,RT03,SW01,0,43,28.30,0.00,20.86,0.00,12.22,5.22
AP7225,202401,AL007,BRS,RT02,SW02,0,6,50.00,0.00,4.33,4.33,4.33,4.33
AP7226,202401,AL039,BRS,RT03,SW02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7227,202401,AL064,BRS,RT03,SW02,0,54,26.85,0.00,28.15,0.00,28.15,14.07
AP7228,202401,AL079,BRS,RT03,SW02,2,34,52.78,5.56,5.53,5.53,5.53,5.53
AP7229,202401,AL116,BRS,RT03,SW02,0,49,12.46,0.00,75.93,7.10,24.25,12.65
AP7230,202401,AL117,BRS,RT04,SW02,2,16,38.89,11.11,5.31,5.31,5.31,5.31
AP7231,202401,AL118,BRS,RT03,SW02,16,1988,40.55,0.61,567.20,0.00,61.00,11.12
AP7232,202401,AL127,BRS,RT03,SW02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7233,202401,AL183,BRS,RT04,SW02,0,240,22.84,0.00,756.67,0.00,493.00,37.83
AP7234,202401,AL194,BRS,RT04,SW02,13,213,25.66,5.75,17.32,17.32,17.32,17.32
AP7235,202401,AL203,BRS,RT04,SW02,3,42,13.95,2.33,52.15,3.15,25.00,17.38
AP7236,202401,AL206,BRS,RT04,SW02,2,42,22.73,4.55,22.79,22.79,22.79,22.79
AP7237,202401,AL248,BRS,RT03,SW02,1,882,33.14,3.03,415.08,0.00,38.14,12.58
AP7238,202401,AL270,BRS,RT04,SW02,10,212,42.13,6.75,26.32,2.33,23.99,13.16
AP7239,202401,AL274,BRS,RT04,SW02,0,2,0.00,0.00,24.00,24.00,24.00,24.00
AP7240,202401,AL279,BRS,RT03,SW02,0,10,50.00,0.00,11.70,11.70,11.70,11.70
AP7241,202401,AL296,BRS,RT04,SW02,0,136,24.43,0.00,972.49,0.00,517.00,54.03
AP7242,202401,AL326,BRS,RT03,SW02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7243,202401,AL330,BRS,RT03,SW02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7244,202401,AL039,CWL,RT03,WA01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7245,202401,AL066,CWL,RT03,WA01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7246,202401,AL115,CWL,RT04,WA01,28,4,0.00,23.33,43.50,0.00,30.50,10.88
AP7247,202401,AL124,CWL,RT03,WA01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7248,202401,AL125,CWL,RT04,WA01,2,44,19.57,4.35,35.59,35.59,35.59,35.59
AP7249,202401,AL127,CWL,RT01,WA01,0,1,100.00,0.00,0.00,0.00,0.00,0.00
AP7250,202401,AL183,CWL,RT03,WA01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7251,202401,AL194,CWL,RT04,WA01,14,164,34.83,7.87,14.51,14.51,14.51,14.51
AP7252,202401,AL203,CWL,RT03,WA01,2,36,12.50,1.39,7.56,0.00,7.56,1.89
AP7253,202401,AL248,CWL,RT03,WA01,0,40,20.83,0.00,16.33,0.00,16.33,5.44
AP7254,202401,AL285,CWL,RT04,WA01,0,2,0.00,0.00,37.50,37.50,37.50,37.50
AP7255,202401,AL296,CWL,RT03,WA01,0,80,27.45,0.00,44.10,1.94,10.88,7.35
AP7256,202401,AL318,CWL,RT03,WA01,0,18,22.22,0.00,3.94,0.00,3.94,1.97
AP7257,202401,AL326,CWL,RT03,WA01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7258,202401,AL008,EMA,RT04,EM01,8,84,46.74,8.70,12.60,12.60,12.60,12.60
AP7259,202401,AL064,EMA,RT03,EM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7260,202401,AL079,EMA,RT03,EM01,3,25,41.98,3.70,22.96,0.00,22.96,7.65
AP7261,202401,AL115,EMA,RT04,EM01,4,56,18.33,6.67,22.98,22.98,22.98,22.98
AP7262,202401,AL118,EMA,RT04,EM01,0,1,0.00,0.00,28.00,28.00,28.00,28.00
AP7263,202401,AL149,EMA,RT03,EM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7264,202401,AL183,EMA,RT03,EM01,0,325,52.21,0.00,90.87,0.50,20.69,6.49
AP7265,202401,AL194,EMA,RT04,EM01,0,1,0.00,0.00,24.00,24.00,24.00,24.00
AP7266,202401,AL248,EMA,RT03,EM01,3,633,41.21,0.28,155.34,0.00,22.95,5.55
AP7267,202401,AL250,EMA,RT02,EM01,0,34,73.53,0.00,5.44,5.44,5.44,5.44
AP7268,202401,AL259,EMA,RT04,EM01,0,2,0.00,0.00,58.00,24.00,34.00,29.00
AP7269,202401,AL296,EMA,RT04,EM01,0,126,20.35,0.00,195.37,0.75,33.50,16.28
AP7270,202401,AL326,EMA,RT03,EM01,0,1,0.00,0.00,8.00,8.00,8.00,8.00
AP7271,202401,AL327,EMA,RT01,EM01,0,1,100.00,0.00,0.00,0.00,0.00,0.00
AP7272,202401,AL007,EDI,RT04,SC02,0,14,14.29,0.00,16.50,16.50,16.50,16.50
AP7273,202401,AL008,EDI,RT04,SC02,31,433,39.48,7.14,35.48,15.74,19.74,17.74
AP7274,202401,AL027,EDI,RT03,SC02,0,8,37.50,0.00,11.38,11.38,11.38,11.38
AP7275,202401,AL032,EDI,RT04,SC02,0,77,12.99,0.00,23.65,23.65,23.65,23.65
AP7276,202401,AL062,EDI,RT03,SC02,0,2,0.00,0.00,6.50,6.50,6.50,6.50
AP7277,202401,AL064,EDI,RT04,SC02,0,4,0.00,0.00,62.50,62.50,62.50,62.50
AP7278,202401,AL071,EDI,RT03,SC02,16,347,43.16,1.54,32.67,4.30,16.38,10.89
AP7279,202401,AL083,EDI,RT04,SC02,10,649,24.85,0.76,48.58,7.58,41.00,24.29
AP7280,202401,AL084,EDI,RT03,SC02,0,6,66.67,0.00,18.00,18.00,18.00,18.00
AP7281,202401,AL111,EDI,RT03,SC02,0,12,41.67,0.00,9.50,9.50,9.50,9.50
AP7282,202401,AL115,EDI,RT04,SC02,0,1,0.00,0.00,31.00,0.00,31.00,15.50
AP7283,202401,AL116,EDI,RT03,SC02,0,120,32.90,0.00,62.20,2.67,18.21,10.37
AP7284,202401,AL117,EDI,RT03,SC02,0,30,35.00,0.00,14.65,3.90,10.75,7.33
AP7285,202401,AL118,EDI,RT03,SC02,16,1868,30.94,3.81,339.17,0.00,37.56,10.60
AP7286,202401,AL119,EDI,RT03,SC02,0,33,33.33,0.00,9.82,9.82,9.82,9.82
AP7287,202401,AL135,EDI,RT02,SC02,0,24,75.00,0.00,5.65,0.00,5.65,2.83
AP7288,202401,AL142,EDI,RT04,SC02,0,36,19.44,0.00,22.44,22.44,22.44,22.44
AP7289,202401,AL149,EDI,RT03,SC02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7290,202401,AL183,EDI,RT03,SC02,0,258,35.26,0.00,198.87,0.00,111.63,14.20
AP7291,202401,AL194,EDI,RT04,SC02,14,182,13.08,3.59,36.39,17.39,19.00,18.20
AP7292,202401,AL203,EDI,RT04,SC02,68,430,27.16,5.27,104.21,0.00,23.29,6.95
AP7293,202401,AL206,EDI,RT04,SC02,10,109,17.25,4.67,39.41,16.91,22.50,19.70
AP7294,202401,AL224,EDI,RT03,SC02,0,22,38.89,0.00,20.42,1.25,19.17,10.21
AP7295,202401,AL225,EDI,RT04,SC02,0,48,33.33,0.00,17.69,17.69,17.69,17.69
AP7296,202401,AL241,EDI,RT04,SC02,0,124,20.16,0.00,15.67,15.67,15.67,15.67
AP7297,202401,AL248,EDI,RT03,SC02,9,1436,25.13,0.24,860.43,0.00,46.96,14.34
AP7298,202401,AL250,EDI,RT04,SC02,2,448,36.15,2.67,339.18,0.00,60.22,17.85
AP7299,202401,AL251,EDI,RT04,SC02,0,6,16.67,0.00,16.33,16.33,16.33,16.33
AP7300,202401,AL274,EDI,RT03,SC02,0,2,50.00,0.00,6.50,6.50,6.50,6.50
AP7301,202401,AL287,EDI,RT03,SC02,0,62,27.42,0.00,11.95,11.95,11.95,11.95
AP7302,202401,AL293,EDI,RT02,SC02,0,4,75.00,0.00,0.75,0.75,0.75,0.75
AP7303,202401,AL296,EDI,RT04,SC02,0,21,6.25,0.00,326.04,0.00,170.00,54.34
AP7304,202401,AL306,EDI,RT03,SC02,1,62,19.84,0.79,12.26,0.00,12.26,6.13
AP7305,202401,AL318,EDI,RT03,SC02,0,10,30.00,0.00,8.20,8.20,8.20,8.20
AP7306,202401,AL326,EDI,RT03,SC02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7307,202401,AL064,EXT,RT04,SW03,0,54,43.83,0.00,47.20,19.81,27.39,23.60
AP7308,202401,AL079,EXT,RT03,SW03,0,46,41.30,0.00,14.78,14.78,14.78,14.78
AP7309,202401,AL115,EXT,RT03,SW03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7310,202401,AL124,EXT,RT03,SW03,3,35,18.29,3.66,5.46,0.00,5.46,2.73
AP7311,202401,AL125,EXT,RT04,SW03,2,34,55.56,5.56,22.18,22.18,22.18,22.18
AP7312,202401,AL127,EXT,RT04,SW03,0,2,0.00,0.00,56.00,56.00,56.00,56.00
AP7313,202401,AL183,EXT,RT03,SW03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7314,202401,AL203,EXT,RT02,SW03,0,84,69.05,0.00,24.91,0.00,9.67,4.98
AP7315,202401,AL248,EXT,RT02,SW03,0,22,65.00,0.00,2.20,1.00,1.20,1.10
AP7316,202401,AL296,EXT,RT04,SW03,0,50,29.34,0.00,110.63,3.00,72.78,27.66
AP7317,202401,AL007,GW,RT02,SE01,0,12,58.33,0.00,1.83,1.83,1.83,1.83
AP7318,202401,AL008,GW,RT03,SE01,2,234,29.66,0.42,6.43,0.00,6.43,3.21
AP7319,202401,AL021,GW,RT03,SE01,0,30,33.33,0.00,4.93,4.93,4.93,4.93
AP7320,202401,AL024,GW,RT03,SE01,0,102,37.13,0.00,22.13,7.00,15.13,11.07
AP7321,202401,AL029,GW,RT03,SE01,0,60,46.67,0.00,5.28,5.28,5.28,5.28
AP7322,202401,AL031,GW,RT03,SE01,0,124,38.71,0.00,5.38,5.38,5.38,5.38
AP7323,202401,AL035,GW,RT04,SE01,2,104,11.25,1.85,274.23,27.96,109.96,68.56
AP7324,202401,AL036,GW,RT03,SE01,0,62,40.32,0.00,7.06,7.06,7.06,7.06
AP7325,202401,AL037,GW,RT04,SE01,16,54,11.43,22.86,86.61,86.61,86.61,86.61
AP7326,202401,AL042,GW,RT03,SE01,1,186,40.80,0.62,17.48,4.06,13.42,8.74
AP7327,202401,AL044,GW,RT04,SE01,0,90,28.46,0.00,37.99,14.81,23.18,18.99
AP7328,202401,AL064,GW,RT04,SE01,6,335,44.28,1.76,18.82,18.82,18.82,18.82
AP7329,202401,AL071,GW,RT04,SE01,0,6,0.00,0.00,128.00,6.00,59.00,21.33
AP7330,202401,AL072,GW,RT03,SE01,0,1554,28.51,0.00,415.10,0.50,47.00,14.31
AP7331,202401,AL073,GW,RT04,SE01,2,0,0.00,100.00,0.00,0.00,0.00,0.00
AP7332,202401,AL074,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7333,202401,AL083,GW,RT04,SE01,37,644,10.62,23.36,401.90,0.00,53.27,7.73
AP7334,202401,AL088,GW,RT01,SE01,0,1,100.00,0.00,0.00,0.00,0.00,0.00
AP7335,202401,AL093,GW,RT03,SE01,0,62,56.45,0.00,8.42,8.42,8.42,8.42
AP7336,202401,AL094,GW,RT03,SE01,0,18,44.44,0.00,3.89,3.89,3.89,3.89
AP7337,202401,AL101,GW,RT04,SE01,4,0,0.00,100.00,0.00,0.00,0.00,0.00
AP7338,202401,AL102,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7339,202401,AL115,GW,RT03,SE01,23,143,24.10,6.93,6.34,0.00,6.34,3.17
AP7340,202401,AL116,GW,RT04,SE01,12,0,0.00,100.00,0.00,0.00,0.00,0.00
AP7341,202401,AL117,GW,RT04,SE01,2,0,0.00,100.00,0.00,0.00,0.00,0.00
AP7342,202401,AL118,GW,RT03,SE01,21,5742,33.19,0.31,1097.61,0.00,215.00,12.91
AP7343,202401,AL126,GW,RT03,SE01,0,186,37.63,0.00,9.14,9.14,9.14,9.14
AP7344,202401,AL127,GW,RT04,SE01,2,6,33.33,9.52,21.40,0.00,21.40,7.13
AP7345,202401,AL129,GW,RT03,SE01,0,26,11.54,0.00,14.85,14.85,14.85,14.85
AP7346,202401,AL132,GW,RT04,SE01,0,1,0.00,0.00,51.00,51.00,51.00,51.00
AP7347,202401,AL172,GW,RT03,SE01,0,118,39.83,0.00,6.25,6.25,6.25,6.25
AP7348,202401,AL173,GW,RT03,SE01,0,38,55.26,0.00,10.76,10.76,10.76,10.76
AP7349,202401,AL183,GW,RT04,SE01,0,68,16.35,0.00,307.01,0.00,194.50,38.38
AP7350,202401,AL185,GW,RT02,SE01,0,70,60.08,0.00,5.61,1.00,4.61,2.81
AP7351,202401,AL195,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7352,202401,AL201,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7353,202401,AL206,GW,RT04,SE01,7,104,36.04,6.31,8.55,8.55,8.55,8.55
AP7354,202401,AL212,GW,RT04,SE01,0,12,0.00,0.00,401.88,165.38,236.50,200.94
AP7355,202401,AL222,GW,RT04,SE01,2,0,0.00,66.67,0.00,0.00,0.00,0.00
AP7356,202401,AL223,GW,RT03,SE01,2,197,29.81,0.68,66.24,5.19,22.24,11.04
AP7357,202401,AL224,GW,RT04,SE01,0,338,31.98,0.00,46.74,9.88,23.55,15.58
AP7358,202401,AL225,GW,RT04,SE01,0,330,40.68,0.00,86.40,6.46,33.50,17.28
AP7359,202401,AL227,GW,RT04,SE01,0,20,5.00,0.00,26.05,26.05,26.05,26.05
AP7360,202401,AL241,GW,RT03,SE01,0,90,19.66,0.00,11.72,5.00,6.72,5.86
AP7361,202401,AL244,GW,RT04,SE01,0,62,25.81,0.00,21.44,21.44,21.44,21.44
AP7362,202401,AL248,GW,RT03,SE01,10,685,30.41,0.81,58.15,0.00,20.00,9.69
AP7363,202401,AL253,GW,RT04,SE01,0,38,13.16,0.00,28.63,28.63,28.63,28.63
AP7364,202401,AL261,GW,RT03,SE01,0,62,29.03,0.00,10.24,10.24,10.24,10.24
AP7365,202401,AL274,GW,RT03,SE01,0,24,33.33,0.00,5.17,5.17,5.17,5.17
AP7366,202401,AL279,GW,RT03,SE01,0,32,37.50,0.00,6.44,6.44,6.44,6.44
AP7367,202401,AL287,GW,RT03,SE01,1,185,24.73,0.54,10.43,10.43,10.43,10.43
AP7368,202401,AL290,GW,RT04,SE01,0,72,17.68,0.00,173.53,0.00,65.38,21.69
AP7369,202401,AL296,GW,RT04,SE01,6,733,12.36,2.40,1015.16,0.00,69.78,21.60
AP7370,202401,AL301,GW,RT04,SE01,0,14,7.14,0.00,65.14,65.14,65.14,65.14
AP7371,202401,AL316,GW,RT03,SE01,0,4,25.00,0.00,13.75,13.75,13.75,13.75
AP7372,202401,AL318,GW,RT03,SE01,8,1207,29.29,0.29,109.98,0.00,23.10,6.11
AP7373,202401,AL326,GW,RT04,SE01,1,122,6.78,0.18,231.74,0.00,190.00,21.07
AP7374,202401,AL327,GW,RT04,SE01,3,477,34.87,0.64,107.06,6.38,30.06,17.84
AP7375,202401,AL328,GW,RT04,SE01,1,579,19.86,0.18,372.48,0.00,77.50,18.62
AP7376,202401,AL008,GLA,RT04,SC03,17,266,30.85,8.22,35.62,14.67,20.95,17.81
AP7377,202401,AL044,GLA,RT04,SC03,0,16,31.25,0.00,15.38,15.38,15.38,15.38
AP7378,202401,AL051,GLA,RT03,SC03,0,2,0.00,0.00,4.50,4.50,4.50,4.50
AP7379,202401,AL071,GLA,RT03,SC03,0,216,58.80,0.00,6.00,6.00,6.00,6.00
AP7380,202401,AL083,GLA,RT04,SC03,23,605,35.00,35.10,9.57,0.00,7.04,3.19
AP7381,202401,AL116,GLA,RT04,SC03,1,0,0.00,100.00,0.00,0.00,0.00,0.00
AP7382,202401,AL118,GLA,RT04,SC03,11,1074,41.70,0.41,413.85,0.00,174.00,17.24
AP7383,202401,AL126,GLA,RT04,SC03,10,62,1.39,13.89,37.16,37.16,37.16,37.16
AP7384,202401,AL147,GLA,RT02,SC03,0,2,50.00,0.00,0.00,0.00,0.00,0.00
AP7385,202401,AL149,GLA,RT03,SC03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7386,202401,AL173,GLA,RT03,SC03,0,40,47.50,0.00,13.73,13.73,13.73,13.73
AP7387,202401,AL183,GLA,RT03,SC03,3,314,36.53,0.40,130.23,0.00,26.94,8.68
AP7388,202401,AL188,GLA,RT04,SC03,0,2,50.00,0.00,35.50,35.50,35.50,35.50
AP7389,202401,AL194,GLA,RT03,SC03,4,111,31.30,3.48,11.01,11.01,11.01,11.01
AP7390,202401,AL195,GLA,RT03,SC03,0,73,23.29,0.00,14.99,14.99,14.99,14.99
AP7391,202401,AL203,GLA,RT04,SC03,132,754,22.97,9.73,203.67,0.00,42.10,12.73
AP7392,202401,AL206,GLA,RT04,SC03,3,75,26.79,2.14,33.63,13.00,20.63,16.81
AP7393,202401,AL225,GLA,RT03,SC03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7394,202401,AL248,GLA,RT03,SC03,4,247,31.78,0.30,61.04,0.00,19.91,8.72
AP7395,202401,AL290,GLA,RT03,SC03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7396,202401,AL296,GLA,RT04,SC03,0,119,19.38,0.00,312.33,4.60,44.64,26.03
AP7397,202401,AL326,GLA,RT03,SC03,0,18,8.33,0.00,16.06,0.00,16.06,8.03
AP7398,202401,AL327,GLA,RT04,SC03,0,18,38.89,0.00,15.78,15.78,15.78,15.78
AP7399,202401,AL001,LHR,RT03,SE02,0,186,30.11,0.00,9.59,0.00,5.31,3.20
AP7400,202401,AL007,LHR,RT03,SE02,0,180,33.33,0.00,7.36,7.36,7.36,7.36
AP7401,202401,AL008,LHR,RT03,SE02,10,990,45.46,0.69,34.60,7.07,10.95,8.65
AP7402,202401,AL012,LHR,RT03,SE02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP7403,202401,AL014,LHR,RT03,SE02,0,62,46.77,0.00,7.44,7.44,7.44,7.44
AP7404,202401,AL018,LHR,RT04,SE02,0,52,25.00,0.00,31.81,31.81,31.81,31.81
AP7405,202401,AL023,LHR,RT04,SE02,0,30,10.00,0.00,16.00,16.00,16.00,16.00
AP7406,202401,AL027,LHR,RT04,SE02,10,455,25.33,2.61,132.45,0.00,29.83,18.92
AP7407,202401,AL029,LHR,RT03,SE02,0,150,24.71,0.00,18.31,0.00,10.19,6.10
AP7408,202401,AL032,LHR,RT03,SE02,4,305,24.79,0.68,28.55,12.19,16.36,14.28
